CUSTOMER_KEY,End Datetime,General Supply KWH,Off Peak KWH
8145997,14/01/2013 16:29,0.198,0
8145997,14/01/2013 16:59,0.19,0
8145997,14/01/2013 17:29,0.244,0
8145997,14/01/2013 17:59,0.171,0
8145997,14/01/2013 18:29,0.234,0
8145997,14/01/2013 18:59,0.377,0
8145997,14/01/2013 19:29,0.378,0
8145997,14/01/2013 19:59,0.423,0
8145997,14/01/2013 20:29,0.485,0
8145997,14/01/2013 20:59,0.34,0
8145997,14/01/2013 21:29,0.408,0
8145997,14/01/2013 21:59,0.315,0
8145997,14/01/2013 22:29,0.343,0
8145997,14/01/2013 22:59,0.3,1.247
8145997,14/01/2013 23:29,0.317,2.291
8145997,14/01/2013 23:59,0.328,0
8145997,15/01/2013 00:29,0.268,0
8145997,15/01/2013 00:59,0.339,0.886
8145997,15/01/2013 01:29,0.27,0.106
8145997,15/01/2013 01:59,0.156,0
8145997,15/01/2013 02:29,0.145,0
8145997,15/01/2013 02:59,0.152,0
8145997,15/01/2013 03:29,0.14,0
8145997,15/01/2013 03:59,0.169,0
8145997,15/01/2013 04:29,0.322,0
8145997,15/01/2013 04:59,0.192,0.803
8145997,15/01/2013 05:29,0.288,0.404
8145997,15/01/2013 05:59,0.21,0.641
8145997,15/01/2013 06:29,0.187,0
8145997,15/01/2013 06:59,0.132,0
8145997,15/01/2013 07:29,0.199,0
8145997,15/01/2013 07:59,0.148,0
8145997,15/01/2013 08:29,0.251,0
8145997,15/01/2013 08:59,0.17,0
8145997,15/01/2013 09:29,0.148,0
8145997,15/01/2013 09:59,0.171,0
8145997,15/01/2013 10:29,0.274,0
8145997,15/01/2013 10:59,0.218,0
8145997,15/01/2013 11:29,0.218,0
8145997,15/01/2013 11:59,0.219,0
8145997,15/01/2013 12:29,0.181,0
8145997,15/01/2013 12:59,0.206,0
8145997,15/01/2013 13:29,0.237,0
8145997,15/01/2013 13:59,0.155,0
8145997,15/01/2013 14:29,0.243,0
8145997,15/01/2013 14:59,0.23,0
8145997,15/01/2013 15:29,0.131,0
8145997,15/01/2013 15:59,0.218,0
8145997,15/01/2013 16:29,0.239,0
8145997,15/01/2013 16:59,0.219,0
8145997,15/01/2013 17:29,0.415,0
8145997,15/01/2013 17:59,0.175,0
8145997,15/01/2013 18:29,0.332,0
8145997,15/01/2013 18:59,0.32,0
8145997,15/01/2013 19:29,0.73,0
8145997,15/01/2013 19:59,0.937,0
8145997,15/01/2013 20:29,0.586,0
8145997,15/01/2013 20:59,0.611,0
8145997,15/01/2013 21:29,0.467,0
8145997,15/01/2013 21:59,0.418,0
8145997,15/01/2013 22:29,0.421,2.375
8145997,15/01/2013 22:59,0.422,2.461
8145997,15/01/2013 23:29,0.385,0.3
8145997,15/01/2013 23:59,0.388,0
8145997,16/01/2013 00:29,0.318,1.024
8145997,16/01/2013 00:59,0.145,0
8145997,16/01/2013 01:29,0.175,0
8145997,16/01/2013 01:59,0.152,0
8145997,16/01/2013 02:29,0.157,0
8145997,16/01/2013 02:59,0.152,0
8145997,16/01/2013 03:29,0.152,0
8145997,16/01/2013 03:59,0.141,0
8145997,16/01/2013 04:29,0.313,0.612
8145997,16/01/2013 04:59,0.287,0.305
8145997,16/01/2013 05:29,0.14,0
8145997,16/01/2013 05:59,0.156,0
8145997,16/01/2013 06:29,0.132,0
8145997,16/01/2013 06:59,0.153,0
8145997,16/01/2013 07:29,0.156,0
8145997,16/01/2013 07:59,0.234,0
8145997,16/01/2013 08:29,0.149,0
8145997,16/01/2013 08:59,0.171,0
8145997,16/01/2013 09:29,0.207,0
8145997,16/01/2013 09:59,0.22,0
8145997,16/01/2013 10:29,0.227,0
8145997,16/01/2013 10:59,0.267,0
8145997,16/01/2013 11:29,0.957,0
8145997,16/01/2013 11:59,0.562,0
8145997,16/01/2013 12:29,0.328,0
8145997,16/01/2013 12:59,0.361,0
8145997,16/01/2013 13:29,0.356,0
8145997,16/01/2013 13:59,0.305,0
8145997,16/01/2013 14:29,0.339,0
8145997,16/01/2013 14:59,0.303,0
8145997,16/01/2013 15:29,0.396,0
8145997,16/01/2013 15:59,0.4,0
8145997,16/01/2013 16:29,0.32,0
8145997,16/01/2013 16:59,0.388,0
8145997,16/01/2013 17:29,0.404,0
8145997,16/01/2013 17:59,0.352,0
8145997,16/01/2013 18:29,0.385,0
8145997,16/01/2013 18:59,0.861,0
8145997,16/01/2013 19:29,0.563,0
8145997,16/01/2013 19:59,0.458,0
8145997,16/01/2013 20:29,0.365,0
8145997,16/01/2013 20:59,0.451,0
8145997,16/01/2013 21:29,0.346,0
8145997,16/01/2013 21:59,0.448,0
8145997,16/01/2013 22:29,0.341,2.242
8145997,16/01/2013 22:59,0.379,2.381
8145997,16/01/2013 23:29,0.31,0
8145997,16/01/2013 23:59,0.327,0
8145997,17/01/2013 00:29,0.301,1.031
8145997,17/01/2013 00:59,0.343,0
8145997,17/01/2013 01:29,0.324,0
8145997,17/01/2013 01:59,0.39,0
8145997,17/01/2013 02:29,0.23,0
8145997,17/01/2013 02:59,0.14,0
8145997,17/01/2013 03:29,0.181,0
8145997,17/01/2013 03:59,0.135,0
8145997,17/01/2013 04:29,0.184,0
8145997,17/01/2013 04:59,0.434,0.377
8145997,17/01/2013 05:29,0.277,0.499
8145997,17/01/2013 05:59,0.138,0
8145997,17/01/2013 06:29,0.189,0
8145997,17/01/2013 06:59,0.128,0
8145997,17/01/2013 07:29,0.2,0
8145997,17/01/2013 07:59,0.246,0
8145997,17/01/2013 08:29,0.205,0
8145997,17/01/2013 08:59,0.207,0
8145997,17/01/2013 09:29,0.215,0
8145997,17/01/2013 09:59,0.215,0
8145997,17/01/2013 10:29,0.249,0
8145997,17/01/2013 10:59,0.175,0
8145997,17/01/2013 11:29,0.132,0
8145997,17/01/2013 11:59,0.258,0
8145997,17/01/2013 12:29,0.23,0
8145997,17/01/2013 12:59,0.262,0
8145997,17/01/2013 13:29,0.192,0
8145997,17/01/2013 13:59,0.267,0
8145997,17/01/2013 14:29,0.233,0
8145997,17/01/2013 14:59,0.245,0
8145997,17/01/2013 15:29,0.24,0
8145997,17/01/2013 15:59,0.239,0
8145997,17/01/2013 16:29,0.244,0
8145997,17/01/2013 16:59,0.165,0
8145997,17/01/2013 17:29,0.266,0
8145997,17/01/2013 17:59,0.42,0
8145997,17/01/2013 18:29,1.083,0
8145997,17/01/2013 18:59,0.773,0
8145997,17/01/2013 19:29,0.391,0
8145997,17/01/2013 19:59,0.556,0
8145997,17/01/2013 20:29,0.545,0
8145997,17/01/2013 20:59,0.578,0
8145997,17/01/2013 21:29,0.609,0
8145997,17/01/2013 21:59,0.488,0
8145997,17/01/2013 22:29,0.436,1.765
8145997,17/01/2013 22:59,0.315,1.399
8145997,17/01/2013 23:29,0.419,0
8145997,17/01/2013 23:59,0.422,0
8145997,18/01/2013 00:29,0.419,0
8145997,18/01/2013 00:59,0.421,0.975
8145997,18/01/2013 01:29,0.428,0
8145997,18/01/2013 01:59,0.372,0
8145997,18/01/2013 02:29,0.266,0
8145997,18/01/2013 02:59,0.173,0
8145997,18/01/2013 03:29,0.18,0
8145997,18/01/2013 03:59,0.156,0
8145997,18/01/2013 04:29,0.337,0
8145997,18/01/2013 04:59,0.21,0.856
8145997,18/01/2013 05:29,0.363,0
8145997,18/01/2013 05:59,0.301,0
8145997,18/01/2013 06:29,0.23,0
8145997,18/01/2013 06:59,0.264,0
8145997,18/01/2013 07:29,0.213,0
8145997,18/01/2013 07:59,0.252,0
8145997,18/01/2013 08:29,0.229,0
8145997,18/01/2013 08:59,0.136,0
8145997,18/01/2013 09:29,0.118,0
8145997,18/01/2013 09:59,0.256,0
8145997,18/01/2013 10:29,0.637,0
8145997,18/01/2013 10:59,0.878,0
8145997,18/01/2013 11:29,0.647,0
8145997,18/01/2013 11:59,1.087,0
8145997,18/01/2013 12:29,1.095,0
8145997,18/01/2013 12:59,0.972,0
8145997,18/01/2013 13:29,0.942,0
8145997,18/01/2013 13:59,0.884,0
8145997,18/01/2013 14:29,0.949,0
8145997,18/01/2013 14:59,0.954,0
8145997,18/01/2013 15:29,0.997,0
8145997,18/01/2013 15:59,1.212,0
8145997,18/01/2013 16:29,1.608,0
8145997,18/01/2013 16:59,1.43,0
8145997,18/01/2013 17:29,1.391,0
8145997,18/01/2013 17:59,1.394,0
8145997,18/01/2013 18:29,1.919,0
8145997,18/01/2013 18:59,1.891,0
8145997,18/01/2013 19:29,1.724,0
8145997,18/01/2013 19:59,1.779,0
8145997,18/01/2013 20:29,1.663,0
8145997,18/01/2013 20:59,1.694,0
8145997,18/01/2013 21:29,1.444,0
8145997,18/01/2013 21:59,0.817,0
8145997,18/01/2013 22:29,0.368,0
8145997,18/01/2013 22:59,0.368,0.333
8145997,18/01/2013 23:29,0.374,2.402
8145997,18/01/2013 23:59,0.357,2.412
8145997,19/01/2013 00:29,0.428,0.801
8145997,19/01/2013 00:59,0.406,0
8145997,19/01/2013 01:29,0.438,0.431
8145997,19/01/2013 01:59,0.337,0.601
8145997,19/01/2013 02:29,0.292,0
8145997,19/01/2013 02:59,0.155,0
8145997,19/01/2013 03:29,0.161,0
8145997,19/01/2013 03:59,0.215,0
8145997,19/01/2013 04:29,0.227,0
8145997,19/01/2013 04:59,0.264,0
8145997,19/01/2013 05:29,0.224,0
8145997,19/01/2013 05:59,0.229,0
8145997,19/01/2013 06:29,0.18,0
8145997,19/01/2013 06:59,0.3,0.526
8145997,19/01/2013 07:29,0.29,0.353
8145997,19/01/2013 07:59,0.149,0
8145997,19/01/2013 08:29,0.21,0
8145997,19/01/2013 08:59,0.432,0.846
8145997,19/01/2013 09:29,0.303,0
8145997,19/01/2013 09:59,0.23,0
8145997,19/01/2013 10:29,0.252,0.859
8145997,19/01/2013 10:59,0.17,0
8145997,19/01/2013 11:29,0.17,0
8145997,19/01/2013 11:59,0.157,0
8145997,19/01/2013 12:29,0.325,0
8145997,19/01/2013 12:59,0.48,0
8145997,19/01/2013 13:29,0.232,0
8145997,19/01/2013 13:59,0.162,0
8145997,19/01/2013 14:29,0.265,0
8145997,19/01/2013 14:59,0.26,0
8145997,19/01/2013 15:29,0.487,0.726
8145997,19/01/2013 15:59,0.281,0
8145997,19/01/2013 16:29,0.533,0
8145997,19/01/2013 16:59,0.73,0
8145997,19/01/2013 17:29,0.44,0
8145997,19/01/2013 17:59,0.547,0
8145997,19/01/2013 18:29,0.606,0
8145997,19/01/2013 18:59,0.466,0
8145997,19/01/2013 19:29,0.366,0
8145997,19/01/2013 19:59,0.47,0
8145997,19/01/2013 20:29,0.362,0
8145997,19/01/2013 20:59,0.476,0
8145997,19/01/2013 21:29,0.374,0
8145997,19/01/2013 21:59,0.341,0
8145997,19/01/2013 22:29,0.378,0
8145997,19/01/2013 22:59,0.374,1.297
8145997,19/01/2013 23:29,0.335,0
8145997,19/01/2013 23:59,0.292,0
8145997,20/01/2013 00:29,0.316,0
8145997,20/01/2013 00:59,0.376,0
8145997,20/01/2013 01:29,0.311,0
8145997,20/01/2013 01:59,0.339,0
8145997,20/01/2013 02:29,0.25,0
8145997,20/01/2013 02:59,0.241,0.08
8145997,20/01/2013 03:29,0.172,1.133
8145997,20/01/2013 03:59,0.123,0
8145997,20/01/2013 04:29,0.207,0
8145997,20/01/2013 04:59,0.116,0
8145997,20/01/2013 05:29,0.149,0
8145997,20/01/2013 05:59,0.183,0
8145997,20/01/2013 06:29,0.118,0.775
8145997,20/01/2013 06:59,0.127,0
8145997,20/01/2013 07:29,0.221,0
8145997,20/01/2013 07:59,0.238,0
8145997,20/01/2013 08:29,0.307,0
8145997,20/01/2013 08:59,0.221,0
8145997,20/01/2013 09:29,0.19,0.933
8145997,20/01/2013 09:59,0.361,0
8145997,20/01/2013 10:29,0.458,0
8145997,20/01/2013 10:59,0.192,0
8145997,20/01/2013 11:29,0.139,0.335
8145997,20/01/2013 11:59,0.191,0.415
8145997,20/01/2013 12:29,0.421,0
8145997,20/01/2013 12:59,0.428,0.13
8145997,20/01/2013 13:29,0.38,0.604
8145997,20/01/2013 13:59,0.372,0
8145997,20/01/2013 14:29,0.426,0
8145997,20/01/2013 14:59,0.495,0
8145997,20/01/2013 15:29,0.408,1.632
8145997,20/01/2013 15:59,0.401,0.001
8145997,20/01/2013 16:29,0.378,0
8145997,20/01/2013 16:59,0.442,0
8145997,20/01/2013 17:29,0.452,0
8145997,20/01/2013 17:59,0.673,0
8145997,20/01/2013 18:29,0.412,0
8145997,20/01/2013 18:59,0.529,0
8145997,20/01/2013 19:29,0.425,0
8145997,20/01/2013 19:59,0.399,0
8145997,20/01/2013 20:29,0.36,0
8145997,20/01/2013 20:59,0.39,0
8145997,20/01/2013 21:29,0.429,0
8145997,20/01/2013 21:59,0.303,0
8145997,20/01/2013 22:29,0.314,0
8145997,20/01/2013 22:59,0.358,0.972
8145997,20/01/2013 23:29,0.386,0
8145997,20/01/2013 23:59,0.312,0
8145997,21/01/2013 00:29,0.308,0
8145997,21/01/2013 00:59,0.288,0
8145997,21/01/2013 01:29,0.383,0
8145997,21/01/2013 01:59,0.218,0
8145997,21/01/2013 02:29,0.13,0
8145997,21/01/2013 02:59,0.136,0
8145997,21/01/2013 03:29,0.357,0
8145997,21/01/2013 03:59,0.172,0.696
8145997,21/01/2013 04:29,0.255,0.144
8145997,21/01/2013 04:59,0.666,0
8145997,21/01/2013 05:29,0.388,0
8145997,21/01/2013 05:59,0.171,0.791
8145997,21/01/2013 06:29,0.125,0
8145997,21/01/2013 06:59,0.192,0
8145997,21/01/2013 07:29,0.231,0
8145997,21/01/2013 07:59,0.247,0
8145997,21/01/2013 08:29,0.248,0
8145997,21/01/2013 08:59,0.21,0
8145997,21/01/2013 09:29,0.227,0
8145997,21/01/2013 09:59,0.261,0
8145997,21/01/2013 10:29,0.186,0
8145997,21/01/2013 10:59,0.155,0
8145997,21/01/2013 11:29,0.313,0
8145997,21/01/2013 11:59,0.344,0
8145997,21/01/2013 12:29,0.351,0
8145997,21/01/2013 12:59,0.367,0
8145997,21/01/2013 13:29,0.401,0
8145997,21/01/2013 13:59,0.334,0
8145997,21/01/2013 14:29,0.312,0
8145997,21/01/2013 14:59,0.88,0
8145997,21/01/2013 15:29,0.417,0
8145997,21/01/2013 15:59,0.422,0
8145997,21/01/2013 16:29,0.443,0
8145997,21/01/2013 16:59,0.407,0
8145997,21/01/2013 17:29,0.426,0
8145997,21/01/2013 17:59,0.475,0
8145997,21/01/2013 18:29,0.368,0
8145997,21/01/2013 18:59,0.372,0
8145997,21/01/2013 19:29,0.405,0
8145997,21/01/2013 19:59,0.595,0
8145997,21/01/2013 20:29,0.457,0
8145997,21/01/2013 20:59,0.399,0
8145997,21/01/2013 21:29,0.433,0
8145997,21/01/2013 21:59,0.354,0
8145997,21/01/2013 22:29,0.29,0
8145997,21/01/2013 22:59,0.301,2.148
8145997,21/01/2013 23:29,0.299,0.476
8145997,21/01/2013 23:59,0.325,0
8145997,22/01/2013 00:29,0.348,0
8145997,22/01/2013 00:59,0.404,0
8145997,22/01/2013 01:29,0.352,0.908
8145997,22/01/2013 01:59,0.306,0
8145997,22/01/2013 02:29,0.177,0
8145997,22/01/2013 02:59,0.118,0
8145997,22/01/2013 03:29,0.144,0
8145997,22/01/2013 03:59,0.197,0
8145997,22/01/2013 04:29,0.247,0
8145997,22/01/2013 04:59,0.188,0.864
8145997,22/01/2013 05:29,0.358,0.591
8145997,22/01/2013 05:59,0.22,0.768
8145997,22/01/2013 06:29,0.233,0
8145997,22/01/2013 06:59,0.194,0
8145997,22/01/2013 07:29,0.195,0
8145997,22/01/2013 07:59,0.234,0
8145997,22/01/2013 08:29,0.316,0
8145997,22/01/2013 08:59,0.249,0
8145997,22/01/2013 09:29,0.245,0
8145997,22/01/2013 09:59,0.21,0
8145997,22/01/2013 10:29,0.222,0
8145997,22/01/2013 10:59,0.285,0
8145997,22/01/2013 11:29,0.265,0
8145997,22/01/2013 11:59,0.359,0
8145997,22/01/2013 12:29,0.264,0
8145997,22/01/2013 12:59,0.179,0
8145997,22/01/2013 13:29,0.744,0
8145997,22/01/2013 13:59,1.237,0
8145997,22/01/2013 14:29,1.208,0
8145997,22/01/2013 14:59,0.843,0
8145997,22/01/2013 15:29,0.856,0
8145997,22/01/2013 15:59,0.898,0
8145997,22/01/2013 16:29,0.692,0
8145997,22/01/2013 16:59,0.852,0
8145997,22/01/2013 17:29,1.18,0
8145997,22/01/2013 17:59,0.868,0
8145997,22/01/2013 18:29,2.296,0
8145997,22/01/2013 18:59,0.866,0
8145997,22/01/2013 19:29,0.586,0
8145997,22/01/2013 19:59,1.011,0
8145997,22/01/2013 20:29,0.818,0
8145997,22/01/2013 20:59,0.473,0
8145997,22/01/2013 21:29,0.481,0
8145997,22/01/2013 21:59,0.319,0
8145997,22/01/2013 22:29,0.306,0
8145997,22/01/2013 22:59,0.412,1.613
8145997,22/01/2013 23:29,0.292,2.263
8145997,22/01/2013 23:59,0.392,0
8145997,23/01/2013 00:29,0.418,0
8145997,23/01/2013 00:59,0.329,0
8145997,23/01/2013 01:29,0.333,0.972
8145997,23/01/2013 01:59,0.371,0
8145997,23/01/2013 02:29,0.2,0
8145997,23/01/2013 02:59,0.234,0
8145997,23/01/2013 03:29,0.133,0
8145997,23/01/2013 03:59,0.19,0
8145997,23/01/2013 04:29,0.293,0
8145997,23/01/2013 04:59,0.199,0
8145997,23/01/2013 05:29,0.308,0.93
8145997,23/01/2013 05:59,0.139,0
8145997,23/01/2013 06:29,0.177,0
8145997,23/01/2013 06:59,0.157,0
8145997,23/01/2013 07:29,0.167,0
8145997,23/01/2013 07:59,0.191,0
8145997,23/01/2013 08:29,1.014,0
8145997,23/01/2013 08:59,1.17,0
8145997,23/01/2013 09:29,0.953,0
8145997,23/01/2013 09:59,1.162,0
8145997,23/01/2013 10:29,1.035,0
8145997,23/01/2013 10:59,0.226,0
8145997,23/01/2013 11:29,0.275,0
8145997,23/01/2013 11:59,0.309,0
8145997,23/01/2013 12:29,0.324,0
8145997,23/01/2013 12:59,0.287,0
8145997,23/01/2013 13:29,0.433,0
8145997,23/01/2013 13:59,0.402,0
8145997,23/01/2013 14:29,0.416,0
8145997,23/01/2013 14:59,0.355,0
8145997,23/01/2013 15:29,0.376,0
8145997,23/01/2013 15:59,0.359,0
8145997,23/01/2013 16:29,0.37,0
8145997,23/01/2013 16:59,0.454,0
8145997,23/01/2013 17:29,0.573,0
8145997,23/01/2013 17:59,0.845,0
8145997,23/01/2013 18:29,0.46,0
8145997,23/01/2013 18:59,0.39,0
8145997,23/01/2013 19:29,0.609,0
8145997,23/01/2013 19:59,0.476,0
8145997,23/01/2013 20:29,0.465,0
8145997,23/01/2013 20:59,0.427,0
8145997,23/01/2013 21:29,0.443,0
8145997,23/01/2013 21:59,0.439,0
8145997,23/01/2013 22:29,0.383,0.906
8145997,23/01/2013 22:59,0.306,2.422
8145997,23/01/2013 23:29,0.336,0.767
8145997,23/01/2013 23:59,0.39,0
8145997,24/01/2013 00:29,0.391,0.438
8145997,24/01/2013 00:59,0.397,0.587
8145997,24/01/2013 01:29,0.29,0
8145997,24/01/2013 01:59,0.318,0
8145997,24/01/2013 02:29,0.295,0
8145997,24/01/2013 02:59,0.2,0
8145997,24/01/2013 03:29,0.156,0
8145997,24/01/2013 03:59,0.117,0
8145997,24/01/2013 04:29,0.268,0.326
8145997,24/01/2013 04:59,0.335,0.617
8145997,24/01/2013 05:29,0.245,0
8145997,24/01/2013 05:59,0.207,0.859
8145997,24/01/2013 06:29,0.119,0
8145997,24/01/2013 06:59,0.229,0
8145997,24/01/2013 07:29,0.355,0
8145997,24/01/2013 07:59,0.212,0
8145997,24/01/2013 08:29,0.13,0
8145997,24/01/2013 08:59,0.156,0
8145997,24/01/2013 09:29,0.191,0
8145997,24/01/2013 09:59,0.21,0
8145997,24/01/2013 10:29,0.191,0
8145997,24/01/2013 10:59,0.153,0
8145997,24/01/2013 11:29,0.158,0
8145997,24/01/2013 11:59,0.214,0
8145997,24/01/2013 12:29,0.149,0
8145997,24/01/2013 12:59,0.208,0
8145997,24/01/2013 13:29,0.194,0
8145997,24/01/2013 13:59,0.145,0
8145997,24/01/2013 14:29,0.182,0
8145997,24/01/2013 14:59,0.19,0
8145997,24/01/2013 15:29,0.174,0
8145997,24/01/2013 15:59,0.181,0
8145997,24/01/2013 16:29,0.178,0
8145997,24/01/2013 16:59,0.226,0
8145997,24/01/2013 17:29,0.211,0
8145997,24/01/2013 17:59,0.156,0
8145997,24/01/2013 18:29,0.33,0
8145997,24/01/2013 18:59,0.537,0
8145997,24/01/2013 19:29,0.547,0
8145997,24/01/2013 19:59,0.543,0
8145997,24/01/2013 20:29,0.396,0
8145997,24/01/2013 20:59,0.515,0
8145997,24/01/2013 21:29,0.321,0
8145997,24/01/2013 21:59,0.361,0
8145997,24/01/2013 22:29,0.345,2.346
8145997,24/01/2013 22:59,0.406,0.15
8145997,24/01/2013 23:29,0.562,0
8145997,24/01/2013 23:59,0.554,0
8145997,25/01/2013 00:29,0.595,0.162
8145997,25/01/2013 00:59,0.529,0.725
8145997,25/01/2013 01:29,0.428,0
8145997,25/01/2013 01:59,0.124,0
8145997,25/01/2013 02:29,0.197,0
8145997,25/01/2013 02:59,0.123,0
8145997,25/01/2013 03:29,0.157,0
8145997,25/01/2013 03:59,0.138,0
8145997,25/01/2013 04:29,0.27,0
8145997,25/01/2013 04:59,0.217,0
8145997,25/01/2013 05:29,0.263,0.849
8145997,25/01/2013 05:59,0.158,0
8145997,25/01/2013 06:29,0.143,0
8145997,25/01/2013 06:59,0.289,0
8145997,25/01/2013 07:29,0.207,0
8145997,25/01/2013 07:59,0.218,0
8145997,25/01/2013 08:29,0.202,0
8145997,25/01/2013 08:59,0.142,0
8145997,25/01/2013 09:29,0.13,0
8145997,25/01/2013 09:59,0.205,0
8145997,25/01/2013 10:29,0.247,0
8145997,25/01/2013 10:59,0.299,0
8145997,25/01/2013 11:29,0.342,0
8145997,25/01/2013 11:59,0.344,0
8145997,25/01/2013 12:29,0.924,0
8145997,25/01/2013 12:59,0.773,0
8145997,25/01/2013 13:29,0.457,0
8145997,25/01/2013 13:59,0.396,0
8145997,25/01/2013 14:29,0.296,0
8145997,25/01/2013 14:59,0.381,0
8145997,25/01/2013 15:29,0.378,0
8145997,25/01/2013 15:59,0.399,0
8145997,25/01/2013 16:29,0.379,0
8145997,25/01/2013 16:59,0.528,0
8145997,25/01/2013 17:29,0.531,0
8145997,25/01/2013 17:59,0.522,0
8145997,25/01/2013 18:29,0.525,0
8145997,25/01/2013 18:59,0.597,0
8145997,25/01/2013 19:29,0.489,0
8145997,25/01/2013 19:59,0.614,0
8145997,25/01/2013 20:29,0.496,0
8145997,25/01/2013 20:59,0.523,0
8145997,25/01/2013 21:29,0.355,0
8145997,25/01/2013 21:59,0.389,0
8145997,25/01/2013 22:29,0.407,2.251
8145997,25/01/2013 22:59,0.405,1.715
8145997,25/01/2013 23:29,0.383,0
8145997,25/01/2013 23:59,0.334,0
8145997,26/01/2013 00:29,0.613,0.995
8145997,26/01/2013 00:59,0.602,0
8145997,26/01/2013 01:29,0.601,0
8145997,26/01/2013 01:59,0.63,0
8145997,26/01/2013 02:29,0.593,0
8145997,26/01/2013 02:59,0.215,0
8145997,26/01/2013 03:29,0.225,0
8145997,26/01/2013 03:59,0.192,0
8145997,26/01/2013 04:29,0.127,0
8145997,26/01/2013 04:59,0.395,0.85
8145997,26/01/2013 05:29,0.181,0
8145997,26/01/2013 05:59,0.363,0
8145997,26/01/2013 06:29,0.18,0
8145997,26/01/2013 06:59,0.148,0
8145997,26/01/2013 07:29,0.216,0
8145997,26/01/2013 07:59,0.25,0.782
8145997,26/01/2013 08:29,0.153,0
8145997,26/01/2013 08:59,0.229,0
8145997,26/01/2013 09:29,0.222,0
8145997,26/01/2013 09:59,0.223,0
8145997,26/01/2013 10:29,0.263,0
8145997,26/01/2013 10:59,0.171,0
8145997,26/01/2013 11:29,0.273,0
8145997,26/01/2013 11:59,0.182,0
8145997,26/01/2013 12:29,0.261,0
8145997,26/01/2013 12:59,0.244,0
8145997,26/01/2013 13:29,0.282,0.638
8145997,26/01/2013 13:59,0.216,0.089
8145997,26/01/2013 14:29,0.389,0
8145997,26/01/2013 14:59,0.311,0
8145997,26/01/2013 15:29,0.272,0.765
8145997,26/01/2013 15:59,0.252,0
8145997,26/01/2013 16:29,0.278,0
8145997,26/01/2013 16:59,0.218,0
8145997,26/01/2013 17:29,0.282,0
8145997,26/01/2013 17:59,0.364,0
8145997,26/01/2013 18:29,0.402,0
8145997,26/01/2013 18:59,0.603,0
8145997,26/01/2013 19:29,0.432,0
8145997,26/01/2013 19:59,0.46,0
8145997,26/01/2013 20:29,0.389,0
8145997,26/01/2013 20:59,0.479,0
8145997,26/01/2013 21:29,0.416,0
8145997,26/01/2013 21:59,0.533,0
8145997,26/01/2013 22:29,0.468,0
8145997,26/01/2013 22:59,0.411,0.921
8145997,26/01/2013 23:29,0.425,0.726
8145997,26/01/2013 23:59,0.306,0
8145997,27/01/2013 00:29,0.389,0
8145997,27/01/2013 00:59,0.32,0
8145997,27/01/2013 01:29,0.328,0
8145997,27/01/2013 01:59,0.324,0
8145997,27/01/2013 02:29,0.358,0
8145997,27/01/2013 02:59,0.321,0
8145997,27/01/2013 03:29,0.257,0.087
8145997,27/01/2013 03:59,0.187,0.686
8145997,27/01/2013 04:29,0.152,0
8145997,27/01/2013 04:59,0.206,0
8145997,27/01/2013 05:29,0.146,0
8145997,27/01/2013 05:59,0.18,0
8145997,27/01/2013 06:29,0.35,0
8145997,27/01/2013 06:59,0.242,0
8145997,27/01/2013 07:29,0.166,0
8145997,27/01/2013 07:59,0.203,0.806
8145997,27/01/2013 08:29,0.263,0.258
8145997,27/01/2013 08:59,0.238,1.16
8145997,27/01/2013 09:29,0.188,0
8145997,27/01/2013 09:59,0.167,0.398
8145997,27/01/2013 10:29,0.171,0.411
8145997,27/01/2013 10:59,0.15,0
8145997,27/01/2013 11:29,0.277,0
8145997,27/01/2013 11:59,0.405,0
8145997,27/01/2013 12:29,0.613,0
8145997,27/01/2013 12:59,0.694,0
8145997,27/01/2013 13:29,0.719,0
8145997,27/01/2013 13:59,0.653,0
8145997,27/01/2013 14:29,0.833,0
8145997,27/01/2013 14:59,0.617,0
8145997,27/01/2013 15:29,0.608,0.723
8145997,27/01/2013 15:59,0.593,0
8145997,27/01/2013 16:29,0.637,0
8145997,27/01/2013 16:59,0.662,0
8145997,27/01/2013 17:29,0.738,0
8145997,27/01/2013 17:59,0.745,0
8145997,27/01/2013 18:29,0.749,0
8145997,27/01/2013 18:59,0.68,0
8145997,27/01/2013 19:29,0.68,0
8145997,27/01/2013 19:59,0.919,0
8145997,27/01/2013 20:29,0.755,0
8145997,27/01/2013 20:59,0.669,0
8145997,27/01/2013 21:29,0.695,0
8145997,27/01/2013 21:59,0.671,0
8145997,27/01/2013 22:29,0.674,0
8145997,27/01/2013 22:59,0.637,0.227
8145997,27/01/2013 23:29,0.551,2.128
8145997,27/01/2013 23:59,0.218,0
8145997,28/01/2013 00:29,0.341,0
8145997,28/01/2013 00:59,0.181,0
8145997,28/01/2013 01:29,0.145,0
8145997,28/01/2013 01:59,0.154,0
8145997,28/01/2013 02:29,0.201,0.477
8145997,28/01/2013 02:59,0.157,0.349
8145997,28/01/2013 03:29,0.117,0
8145997,28/01/2013 03:59,0.211,0
8145997,28/01/2013 04:29,0.152,0
8145997,28/01/2013 04:59,0.117,0
8145997,28/01/2013 05:29,0.201,0
8145997,28/01/2013 05:59,0.173,0
8145997,28/01/2013 06:29,0.296,0
8145997,28/01/2013 06:59,0.274,0
8145997,28/01/2013 07:29,0.248,0
8145997,28/01/2013 07:59,0.265,0
